source,event_id,year,division,round,puzzle_pieces,time_limit_seconds,rank,competitor_name,origin,time_seconds,completed,pieces_completed
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,45,Aloysia Larson Grand Forks (ND),Grand Forks (ND),3171.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,46,Kaitlyn McCluskie Toronto (On),Toronto (On),3188.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,47,Kelly Buhr Soquel (California),Soquel (California),3189.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,48,Sam Zucker Landenberg (Pennsylvania),Landenberg (Pennsylvania),3192.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,49,Christopher Nammour Palo Alto (CA),Palo Alto (CA),3196.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,50,"Eric Goulet Washington, Dc (Dc)","Washington, Dc (Dc)",3199.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,51,Chloe Glikbarg San Francisco (CA),San Francisco (CA),3202.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,52,Leslie Richardson Seattle (Wa),Seattle (Wa),3206.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,53,Jasper Lee Decatur (Georgia),Decatur (Georgia),3211.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,54,Edith Lewis Cincinnati (Oh),Cincinnati (Oh),3235.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,55,Diana Jaffe Millbrae (CA),Millbrae (CA),3236.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,55,Kevin Collins Flint (MI),Flint (MI),3236.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,57,Annabelle Platt (MA),(MA),3244.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,58,Margaret Long Duluth (GA),Duluth (GA),3245.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,59,Doug Ellwanger San Mateo (California),San Mateo (California),3260.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,60,Allie Arendell Honolulu (HI),Honolulu (HI),3262.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,61,Elizabeth Nelson Brooklyn Park (Mn),Brooklyn Park (Mn),3268.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,62,Jen Lunsford Efland (NC),Efland (NC),3303.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,63,Sammy Brownlow Westport (Ct),Westport (Ct),3304.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,64,Jessica Derby Minneapolis (Minnesota),Minneapolis (Minnesota),3315.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,65,Rose Barrett Columbus (OH),Columbus (OH),3330.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,66,Taylor Reed Rolla (MO),Rolla (MO),3331.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,67,"Katie Erickson Coon Rapids, MN 55448 (mn)","Coon Rapids, MN 55448 (mn)",3334.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,68,Tammy McLeod Los Angeles (California),Los Angeles (California),3345.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,69,Aubrey Barrow New Richmond (Ohio),New Richmond (Ohio),3360.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,70,Melissa Harlow Berwyn (IL),Berwyn (IL),3370.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,71,Xin Li Phuah Beaverton (OR),Beaverton (OR),3372.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,72,Anna Pogharian (Illinois),(Illinois),3375.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,73,Helen Hu San Jose (California),San Jose (California),3378.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,74,Amy Paull The Woodlands (Texas),The Woodlands (Texas),3383.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,75,Cosmo Smith Seattle (Wa),Seattle (Wa),3385.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,76,Rebecca Streitz Sunnyvale (California),Sunnyvale (California),3386.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,77,Chloe Muellers Monterey (Ma),Monterey (Ma),3393.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,78,Angela Harrow Elkins Park (PA),Elkins Park (PA),3412.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,79,Joshua Nelson Minneapolis (Mn),Minneapolis (Mn),3440.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,80,Eb Caron Hartford (Connecticut),Hartford (Connecticut),3445.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,81,Alyssa Zackler Stevenson Ranch (California),Stevenson Ranch (California),3480.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,82,Michelle Micheli Sterling (VA),Sterling (VA),3487.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,83,Lindsay Wang Arlington (Va),Arlington (Va),3488.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,84,Max Figura Waverly (Iowa),Waverly (Iowa),3490.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,85,Melinda Whiting Cottonwood Heights (Utah),Cottonwood Heights (Utah),3493.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,86,Ashley Bromiley Union City (New Jersey),Union City (New Jersey),3513.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,87,Sarah Oman Corvallis (OR),Corvallis (OR),3515.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,88,Agnes Roche Jersey City (New Jersey),Jersey City (New Jersey),3521.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,89,Elizabeth Walters Crystal (Minnesota),Crystal (Minnesota),3522.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,90,Jane Stine Chevy Chase (Md),Chevy Chase (Md),3531.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,91,Andrea Reynolds Ypsilanti (Mi),Ypsilanti (Mi),3534.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,92,Katie Luscher Annapolis (Maryland),Annapolis (Maryland),3563.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,93,Peyton Durkin Wellesley (Ma),Wellesley (Ma),3568.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,94,Alison Youngblood Fairfield (Ca),Fairfield (Ca),3569.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,95,Josh Trauger Cincinnati (OH),Cincinnati (OH),3587.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,96,Nicholas Mueller Columbus (Ohio),Columbus (Ohio),3591.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,97,Chelsea Suedkamp Fridley (Mn),Fridley (Mn),3605.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,98,Gail McCormick State College (Pennsylvania),State College (Pennsylvania),3612.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,98,Carmen Dueñas Woburn (Ma),Woburn (Ma),3612.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,100,Grey Rogers Shreveport (Louisiana),Shreveport (Louisiana),3618.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,101,Caitlyn McMahan Harrisonburg (Va),Harrisonburg (Va),3634.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,102,Betsey English Clinton (UT),Clinton (UT),3647.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,103,Angie Gazdic Chicago (IL),Chicago (IL),3656.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,104,Robyn Curtis Tacoma (WA),Tacoma (WA),3663.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,105,Alexandra Michonski Harrisonburg (Virginia),Harrisonburg (Virginia),3668.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,106,Kelsi Cook Conroe (Tx),Conroe (Tx),3678.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,107,Danika Dorris Arlington (VA),Arlington (VA),3681.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,108,Michelle Bone Washington (DC),Washington (DC),3687.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,109,Charese Gainor Bellingham (Wa),Bellingham (Wa),3702.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,110,Kelley Vallecillo Herndon (Virginia),Herndon (Virginia),3707.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,111,Andrew Bradburn North Hollywood (California),North Hollywood (California),3719.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,112,Caroline Orsi San Francisco (Ca),San Francisco (Ca),3720.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,113,Shannon O’Hara Milwaukee (Wi),Milwaukee (Wi),3721.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,113,Grace Byrnes Everett (Wa),Everett (Wa),3721.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,115,Nhi Nguyen Houston (Tx),Houston (Tx),3722.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,116,Michael Ha (Washington),(Washington),3725.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,117,Madeleine Bouchie Park Ridge (Illinois),Park Ridge (Illinois),3731.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,118,Sarah Craig Cincinnati (Ohio),Cincinnati (Ohio),3767.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,119,Karen Ni Diamond Bar (California),Diamond Bar (California),3773.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,120,Tara Griffitts Camas (Washington),Camas (Washington),3778.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,121,Bethany Litus Pittsburgh (Pa),Pittsburgh (Pa),3779.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,122,Chelsea Widmaier Gaithersburg (Md),Gaithersburg (Md),3787.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,123,Sarah Hauge Castle Rock (CO),Castle Rock (CO),3790.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,124,Elizaveta Gallagher Brooklyn (New York),Brooklyn (New York),3796.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,125,Timothy Miller New York (NY),New York (NY),3805.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,126,Ariana Murphy Berryville (Virginia),Berryville (Virginia),3834.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,127,Alexx Cisotto Houston (Texas),Houston (Texas),3835.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,128,Aimee Seligstein Washington (DC),Washington (DC),3840.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,129,Jessica Musser North Richland Hills (Tx),North Richland Hills (Tx),3844.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,130,Christine Parsons Kittery (maine),Kittery (maine),3845.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,131,Lena Nguyen-Vo Monroe (Washington),Monroe (Washington),3849.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,132,Rita Loeffler Columbus (OH),Columbus (OH),3858.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,133,Calie Curran Conroe (Tx),Conroe (Tx),3874.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,134,Amanda Messinger Cape Coral (Florida),Cape Coral (Florida),3876.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,135,Brooke Ouro-Djobo Stoughton (MA),Stoughton (MA),3878.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,136,Kimberly Kenne Pasadena (California),Pasadena (California),3882.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,137,Kristin Blair Denver (CO),Denver (CO),3891.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,138,Ashlyn Koga Brooklyn (NY),Brooklyn (NY),3896.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,139,Jeremy Seidling St Paul (MN),St Paul (MN),3897.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,140,Katie Ruberg Byron Center (MI),Byron Center (MI),3900.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,141,Elizabeth Tashiro Rancho Santa Margarita (CA),Rancho Santa Margarita (CA),3905.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,142,Feifei Xue San Francisco (CA),San Francisco (CA),3939.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,143,Yuewen Chun Signal Hill (CA),Signal Hill (CA),3952.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,144,Lindsey Anderson Orem (Utah),Orem (Utah),3958.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,145,David Black vancouver (wa),vancouver (wa),3960.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,146,Samantha Saake Greensboro (NC),Greensboro (NC),3974.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,147,Jenna Logsdon Bethesda (Maryland),Bethesda (Maryland),3977.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,148,Alison Filley Iowa City (IA),Iowa City (IA),3979.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,149,Rose Robbins Portland (Or),Portland (Or),3990.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,150,Hope Thompson Hurst (TX),Hurst (TX),3994.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,151,Kerry Nicholson (Massachusetts),(Massachusetts),3999.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,152,Emmie Lee Big Lake (MN),Big Lake (MN),4007.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,153,Laurie Marcey Cary (NC),Cary (NC),4010.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,154,Maria Grant (ME),(ME),4027.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,155,Kara Bingham Midland (Michigan),Midland (Michigan),4035.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,156,Amber Whitear Layton (Utah),Layton (Utah),4044.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,157,Elizabeth Alvarez (illinois),(illinois),4058.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,158,David Telintelo Eden Prairie (MN),Eden Prairie (MN),4062.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,159,Jamie Marsigit Crewe (VA),Crewe (VA),4070.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,160,Matthew Swanson San Francisco (CA),San Francisco (CA),4072.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,161,Natalie Schimmelbusch Manassas (VA),Manassas (VA),4078.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,162,Maria Seitz Boyertown (PA),Boyertown (PA),4080.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,163,Lydia Utkin Bellevue (Wa),Bellevue (Wa),4088.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,163,Brenna Kitchen Clinton (Ut),Clinton (Ut),4088.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,165,Katherine Sydor Washington (DC),Washington (DC),4099.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,166,Darya Leylian Calabasas (CA),Calabasas (CA),4109.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,167,Kirsty Weitzel Efland (NC),Efland (NC),4110.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,168,Whitney Presley Denver (Columbia),Denver (Columbia),4111.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,169,Elizabeth Forsyth sunnyvale (CA),sunnyvale (CA),4138.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,170,Rebecca Widmayer Apex (Nc),Apex (Nc),4140.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,171,Melynda Owens Hurst (Texas),Hurst (Texas),4152.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,172,Yasmeen Almog Jackson Hole (Wyoming),Jackson Hole (Wyoming),4161.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,173,Mary Beth Harris Brighton (Michigan),Brighton (Michigan),4173.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,174,Carley lauer Cincinnati (Ohio),Cincinnati (Ohio),4188.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,175,Margaret Kirkland Portland (OR),Portland (OR),4202.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,176,Lori Eich Los Angeles (California),Los Angeles (California),4210.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,177,Jennifer Luscher Annapolis (Maryland),Annapolis (Maryland),4216.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,178,Jamie Ambabo Decatur (Ga),Decatur (Ga),4235.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,179,Andrea Smith Silver Spring (MD),Silver Spring (MD),4242.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,180,Kara Taylor Okoboji (Iowa),Okoboji (Iowa),4264.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,181,Sarah Eggerichs Rockford (Míchigan),Rockford (Míchigan),4267.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,182,Stephanie Owen Charlottesville (Virginia),Charlottesville (Virginia),4274.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,183,Sarah Goodman St. Louis (Missouri),St. Louis (Missouri),4285.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,184,Kinsey Keltz Carrollton (Tx),Carrollton (Tx),4335.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,185,Tyler Heathcote New York (NY),New York (NY),4371.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,186,Meredith Yeager Cuyahoga Falls (Oh),Cuyahoga Falls (Oh),4434.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,187,Tazia Statucki Washington (Dc),Washington (Dc),4447.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,188,Jessica Henderson Columbus (Oh),Columbus (Oh),4449.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,189,Trish Doty Harrisburg (PA),Harrisburg (PA),4488.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,190,"Kevin Erickson Coon Rapids, MN 55448 (mn)","Coon Rapids, MN 55448 (mn)",4515.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,191,Carolyn Papke Falls Church (Va),Falls Church (Va),4540.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,192,Karen Gwilliam Saratoga Springs (UT),Saratoga Springs (UT),4544.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,193,Kristen Sweeney Atlanta (GA),Atlanta (GA),4564.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,194,Jolanta Starr Jersey City (NJ),Jersey City (NJ),4627.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,195,Sarah Proctor Deerfield (NH),Deerfield (NH),4677.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,196,Lindsay Steenstra San Diego (California),San Diego (California),4709.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,197,Amber Spires Delaware (Oh),Delaware (Oh),4732.0,True,
usajigsaw,usajpa_2025_individual,2025,individual,final,500,5400,198,Jason Pipkin Cincinnati (OH),Cincinnati (OH),4805.0,True,
